		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.960938	M = 500	N = 8	m = 9	n = 4000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000101    0    1    2    2    2    0    0    0  7.344356 0.499975 SUCCESS  31
001000111    0    3    1    1    0    0    2    0  9.462691 0.304778 SUCCESS  32
001001011    1    1    2    2    3    0    1    2  8.817261 0.357946 SUCCESS  33
001001101    0    0    1    1    0    0    1    3  8.320776 0.402779 SUCCESS  34
001001111    1    1    1    0    2    2    3    1  7.675345 0.465808 SUCCESS  35
001010011    0    2    1    0    0    1    0    0  6.036945 0.643093 SUCCESS  36
001010101    1    0    2    2    1    3    0    0  9.628186 0.292098 SUCCESS  37
001010111    2    0    0    1    1    0    0    0  6.036945 0.643093 SUCCESS  38
001011011    0    0    0    3    1    4    4    1 26.905859 0.000734 FAILURE  39
001011101    2    1    2    0    3    0    1    0  9.628186 0.292098 SUCCESS  40
001011111    0    0    1    2    1    1    0    2  5.226020 0.733168 SUCCESS  41
001100101    1    2    0    2    1    3    1    2  8.817261 0.357946 SUCCESS  42
001100111    2    1    0    2    1    1    1    3  7.675345 0.465808 SUCCESS  43
001101011    0    1    0    1    2    1    1    0  4.084105 0.849457 SUCCESS  44
001101101    2    1    1    1    1    0    1    2  3.273180 0.916063 SUCCESS  45
001101111    0    2    1    1    1    0    2    1  4.249600 0.833931 SUCCESS  46
001110101    3    1    0    0    3    1    1    1 10.770101 0.215069 SUCCESS  47
001110111    1    1    1    1    1    0    0    1  1.965770 0.982043 SUCCESS  48
001111011    2    2    0    1    0    1    0    2  6.367935 0.606091 SUCCESS  49
001111101    1    2    0    1    1    1    2    0  4.249600 0.833931 SUCCESS  50
001111111    0    1    3    1    1    0    2    0  8.486271 0.387466 SUCCESS  51
010000011    1    0    0    1    1    0    1    1  2.942190 0.937933 SUCCESS  52
010000111    1    0    1    0    1    1    2    1  3.107685 0.927419 SUCCESS  53
010001011    1    0    2    2    2    1    0    1  5.391515 0.715027 SUCCESS  54
010001111    0    2    1    2    0    0    2    0  7.344356 0.499975 SUCCESS  55
010010011    0    0    0    1    1    2    1    2  5.226020 0.733168 SUCCESS  56
010010111    2    0    1    1    2    0    1    2  5.391515 0.715027 SUCCESS  57
010011011    0    3    0    1    1    0    0    3 12.722941 0.121745 SUCCESS  58
010011111    0    1    3    1    2    1    2    0  8.651766 0.372518 SUCCESS  59
010100011    2    0    0    1    2    1    1    1  4.249600 0.833931 SUCCESS  60
010100111    1    0    1    2    1    2    1    0  4.249600 0.833931 SUCCESS  61
010101011    0    0    2    1    0    2    0    0  7.178861 0.517464 SUCCESS  62
010101111    2    0    1    2    0    0    2    1  6.367935 0.606091 SUCCESS  63
010110011    0    1    0    3    2    4    1    3 21.692768 0.005518 FAILURE  64
010110111    2    1    1    2    1    3    2    0  8.817261 0.357946 SUCCESS  65
010111011    2    1    2    1    3    0    0    1  8.651766 0.372518 SUCCESS  66
010111111    0    0    3    3    1    1    1    1 10.770101 0.215069 SUCCESS  67
011000111    0    2    2    3    0    2    1    1  9.793681 0.279807 SUCCESS  68
011001111    2    1    0    1    0    1    0    2  5.226020 0.733168 SUCCESS  69
011010111    0    1    1    0    2    0    0    0  6.036945 0.643093 SUCCESS  70
011011111    2    2    0    2    1    1    1    2  5.557010 0.696716 SUCCESS  71
011101111    1    2    0    1    1    0    0    1  4.084105 0.849457 SUCCESS  72
011111111    0    1    3    1    0    0    1    1  7.344356 0.499975 SUCCESS  73
100000000    0    2    1    0    1    2    0    0  6.202440 0.624567 SUCCESS  74
100010000    1    2    0    0    0    0    1    1  5.060525 0.751088 SUCCESS  75
100100000    0    0    1    0    2    1    1    0  5.060525 0.751088 SUCCESS  76
100101000    0    1    1    1    3    2    1    2  7.675345 0.465808 SUCCESS  77
100110000    0    0    4    0    1    0    0    0 15.652202 0.047637 SUCCESS  78
100111000    3    1    2    0    0    2    1    0  9.628186 0.292098 SUCCESS  79
101000000    1    1    2    0    0    1    2    0  5.226020 0.733168 SUCCESS  80
101000100    3    0    0    1    2    0    1    0  9.462691 0.304778 SUCCESS  81
101001000    0    1    1    1    0    0    1    1  2.942190 0.937933 SUCCESS  82
101001100    2    1    1    0    2    1    0    0  5.226020 0.733168 SUCCESS  83
101010000    1    1    1    0    0    1    0    0  3.918610 0.864391 SUCCESS  84
101010100    4    1    2    2    2    2    0    0 16.314182 0.038098 SUCCESS  85
101011000    1    1    1    1    2    3    1    0  6.533430 0.587702 SUCCESS  86
101011100    0    1    1    0    1    0    1    0  3.918610 0.864391 SUCCESS  87
101100000    1    0    2    4    0    1    0    1 13.864857 0.085357 SUCCESS  88
101100100    0    0    1    0    0    1    1    1  3.918610 0.864391 SUCCESS  89
101101000    1    0    0    0    3    0    0    0 10.273616 0.246344 SUCCESS  90
101101100    3    0    0    2    1    2    2    1  9.793681 0.279807 SUCCESS  91
101110000    3    1    1    2    1    0    1    1  6.533430 0.587702 SUCCESS  92
101110100    1    0    1    0    1    0    1    0  3.918610 0.864391 SUCCESS  93
101111000    0    0    0    0    2    0    2    1  7.178861 0.517464 SUCCESS  94
101111100    3    1    0    1    1    1    0    1  6.367935 0.606091 SUCCESS  95
110000000    0    0    0    1    1    2    0    0  6.036945 0.643093 SUCCESS  96
110000010    1    0    1    2    0    2    1    1  4.249600 0.833931 SUCCESS  97
110000100    0    2    3    1    2    0    1    0  9.628186 0.292098 SUCCESS  98
110001000    0    1    0    0    0    1    1    2  5.060525 0.751088 SUCCESS  99
110001010    0    1    1    0    0    1    1    0  3.918610 0.864391 SUCCESS 100
110010000    0    0    1    0    2    2    1    1  5.226020 0.733168 SUCCESS 101
110010010    1    1    1    0    2    0    1    1  3.107685 0.927419 SUCCESS 102
110010100    0    2    1    1    1    2    1    2  4.415095 0.817866 SUCCESS 103
110011000    0    0    3    1    2    1    0    1  8.486271 0.387466 SUCCESS 104
110011010    1    0    1    1    3    3    0    2 11.912016 0.155173 SUCCESS 105
110100000    1    0    0    1    0    2    2    0  6.202440 0.624567 SUCCESS 106
110100010    3    0    0    1    1    0    0    0  9.297196 0.317849 SUCCESS 107
110100100    0    0    1    1    2    0    1    1  4.084105 0.849457 SUCCESS 108
110101000    1    1    0    0    1    2    1    0  4.084105 0.849457 SUCCESS 109
110101010    3    1    2    1    1    1    0    0  7.509851 0.482750 SUCCESS 110
110101100    0    1    0    3    2    2    2    0 10.770101 0.215069 SUCCESS 111
110110000    4    0    1    3    0    1    0    1 17.125107 0.028832 SUCCESS 112
110110010    0    0    1    0    1    1    1    1  2.942190 0.937933 SUCCESS 113
110110100    1    1    0    0    1    2    0    2  5.226020 0.733168 SUCCESS 114
110111000    2    1    1    2    1    0    2    1  4.415095 0.817866 SUCCESS 115
110111010    1    0    0    1    1    1    1    0  2.942190 0.937933 SUCCESS 116
110111100    1    0    1    1    1    1    1    2  2.131265 0.976721 SUCCESS 117
111000000    1    1    1    1    0    1    1    0  1.965770 0.982043 SUCCESS 118
111000010    0    1    2    0    1    0    1    2  5.226020 0.733168 SUCCESS 119
111000100    0    0    0    0    0    1    1    3  9.297196 0.317849 SUCCESS 120
111000110    1    2    1    2    0    2    5    0 22.669188 0.003816 FAILURE 121
111001000    0    1    1    2    1    0    1    2  4.249600 0.833931 SUCCESS 122
111001010    1    1    2    2    0    1    0    0  5.226020 0.733168 SUCCESS 123
111001100    1    1    3    1    2    1    0    2  7.675345 0.465808 SUCCESS 124
111010000    1    1    1    1    0    2    3    0  7.509851 0.482750 SUCCESS 125
111010010    0    0    0    1    1    0    0    0  5.871451 0.661629 SUCCESS 126
111010100    4    1    0    1    2    1    1    0 12.888436 0.115746 SUCCESS 127
111010110    0    1    0    1    2    1    2    0  5.226020 0.733168 SUCCESS 128
111011000    3    1    1    2    0    1    0    2  8.651766 0.372518 SUCCESS 129
111011010    1    3    0    0    1    1    0    0  8.320776 0.402779 SUCCESS 130
111011100    2    0    3    3    1    0    1    2 13.053931 0.110007 SUCCESS 131
111100000    0    0    0    0    2    2    3    1 10.604606 0.225124 SUCCESS 132
111100010    0    0    0    0    0    1    0    2  7.013366 0.535191 SUCCESS 133
111100100    1    1    0    1    1    0    1    2  3.107685 0.927419 SUCCESS 134
111100110    2    0    2    1    2    0    0    2  7.509851 0.482750 SUCCESS 135
111101000    1    1    1    1    0    2    2    1  3.273180 0.916063 SUCCESS 136
111101010    0    2    3    2    1    1    2    0  9.793681 0.279807 SUCCESS 137
111101100    0    0    1    0    0    0    0    0  6.847871 0.553132 SUCCESS 138
111101110    2    1    1    3    0    0    1    3 11.912016 0.155173 SUCCESS 139
111110000    0    1    2    0    0    1    2    1  5.226020 0.733168 SUCCESS 140
111110010    1    2    0    1    1    0    1    1  3.107685 0.927419 SUCCESS 141
111110100    0    0    1    1    1    1    2    1  3.107685 0.927419 SUCCESS 142
111110110    0    2    1    0    1    0    0    0  6.036945 0.643093 SUCCESS 143
111111000    0    1    1    0    0    1    4    2 13.864857 0.085357 SUCCESS 144
111111010    0    1    5    0    0    0    2    1 22.338198 0.004326 FAILURE 145
111111100    0    1    2    0    2    0    4    1 15.006772 0.059014 SUCCESS 146
111111110    0    1    4    0    0    0    1    1 13.699362 0.089946 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.960938	M = 500	N = 8	m = 9	n = 4000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    1    2    1    1    1    0    0  3.107685 0.927419 SUCCESS   0
000000011    0    1    1    1    2    1    1    0  3.107685 0.927419 SUCCESS   1
000000101    2    1    4    3    0    3    0    0 22.669188 0.003816 FAILURE   2
000000111    0    2    1    0    2    1    2    0  6.367935 0.606091 SUCCESS   3
000001001    0    1    1    1    0    0    2    0  5.060525 0.751088 SUCCESS   4
000001011    4    0    1    0    0    3    0    0 19.077947 0.014448 SUCCESS   5
000001101    0    1    0    1    0    1    1    1  2.942190 0.937933 SUCCESS   6
000001111    0    3    1    1    4    1    0    0 17.125107 0.028832 SUCCESS   7
000010001    0    0    1    0    0    0    1    0  5.871451 0.661629 SUCCESS   8
000010011    0    0    2    0    0    2    1    0  7.178861 0.517464 SUCCESS   9
000010101    1    2    1    1    0    2    0    1  4.249600 0.833931 SUCCESS  10
000010111    2    0    1    0    0    1    0    0  6.036945 0.643093 SUCCESS  11
000011001    0    0    1    2    1    2    2    1  5.391515 0.715027 SUCCESS  12
000011011    0    0    1    1    0    0    1    1  3.918610 0.864391 SUCCESS  13
000011101    0    1    1    0    0    2    3    0  9.462691 0.304778 SUCCESS  14
000011111    0    1    0    2    3    1    0    0  9.462691 0.304778 SUCCESS  15
000100011    0    1    0    1    0    1    1    0  3.918610 0.864391 SUCCESS  16
000100101    1    0    1    1    0    0    1    2  4.084105 0.849457 SUCCESS  17
000100111    2    0    2    1    1    2    1    1  4.415095 0.817866 SUCCESS  18
000101001    2    1    2    2    1    1    1    2  4.580590 0.801317 SUCCESS  19
000101011    1    2    2    1    0    2    1    1  4.415095 0.817866 SUCCESS  20
000101101    2    0    0    0    3    0    1    2 10.604606 0.225124 SUCCESS  21
000101111    0    0    0    0    1    0    0    1  5.871451 0.661629 SUCCESS  22
000110011    0    0    1    1    1    0    5    3 24.622028 0.001801 FAILURE  23
000110101    1    0    2    1    0    0    0    1  5.060525 0.751088 SUCCESS  24
000110111    0    1    1    2    0    1    0    0  5.060525 0.751088 SUCCESS  25
000111001    1    0    1    0    1    0    1    0  3.918610 0.864391 SUCCESS  26
000111011    0    1    1    0    0    2    1    1  4.084105 0.849457 SUCCESS  27
000111101    0    3    2    0    1    1    3    1 11.912016 0.155173 SUCCESS  28
000111111    0    1    1    0    2    0    0    1  5.060525 0.751088 SUCCESS  29
001000011    1    1    2    1    0    2    1    1  3.273180 0.916063 SUCCESS  30
001000101    1    0    2    0    5    1    0    2 22.503693 0.004063 FAILURE  31
001000111    0    2    0    1    1    1    0    1  4.084105 0.849457 SUCCESS  32
001001011    3    0    0    0    2    0    1    0 10.439111 0.235548 SUCCESS  33
001001101    0    5    1    2    0    0    1    0 22.338198 0.004326 FAILURE  34
001001111    1    0    0    0    1    2    1    0  5.060525 0.751088 SUCCESS  35
001010011    2    0    1    2    1    1    0    2  5.391515 0.715027 SUCCESS  36
001010101    1    0    1    0    1    0    0    1  3.918610 0.864391 SUCCESS  37
001010111    2    1    2    2    0    1    2    0  6.533430 0.587702 SUCCESS  38
001011011    0    0    0    0    3    0    1    2 10.439111 0.235548 SUCCESS  39
001011101    1    1    1    0    0    1    0    2  4.084105 0.849457 SUCCESS  40
001011111    1    0    0    0    3    0    0    1  9.297196 0.317849 SUCCESS  41
001100101    0    0    0    2    4    1    0    3 19.243442 0.013611 SUCCESS  42
001100111    1    0    0    2    2    1    3    3 13.053931 0.110007 SUCCESS  43
001101011    1    0    0    1    1    0    0    1  3.918610 0.864391 SUCCESS  44
001101101    1    1    2    2    0    0    2    1  5.391515 0.715027 SUCCESS  45
001101111    1    0    3    1    0    1    1    0  7.344356 0.499975 SUCCESS  46
001110101    2    1    3    0    0    1    2    1  8.651766 0.372518 SUCCESS  47
001110111    1    0    1    1    1    1    0    1  1.965770 0.982043 SUCCESS  48
001111011    0    1    2    1    1    2    3    0  8.651766 0.372518 SUCCESS  49
001111101    1    3    0    1    1    3    0    0 11.746521 0.162877 SUCCESS  50
001111111    0    1    1    1    1    0    1    0  2.942190 0.937933 SUCCESS  51
010000011    0    2    1    3    1    2    2    0  9.793681 0.279807 SUCCESS  52
010000111    1    1    1    2    0    1    0    1  3.107685 0.927419 SUCCESS  53
010001011    2    0    1    0    4    1    0    2 15.006772 0.059014 SUCCESS  54
010001111    1    4    1    1    0    1    0    1 11.746521 0.162877 SUCCESS  55
010010011    1    3    1    1    0    1    0    1  6.367935 0.606091 SUCCESS  56
010010111    2    1    0    0    3    0    0    0 10.439111 0.235548 SUCCESS  57
010011011    3    3    1    1    0    1    1    2 10.935596 0.205375 SUCCESS  58
010011111    1    0    0    0    0    2    0    0  7.013366 0.535191 SUCCESS  59
010100011    1    1    4    0    1    0    0    2 13.864857 0.085357 SUCCESS  60
010100111    4    1    1    2    2    2    0    1 14.195846 0.076801 SUCCESS  61
010101011    1    1    0    0    1    0    0    1  3.918610 0.864391 SUCCESS  62
010101111    2    0    2    1    0    0    1    2  6.367935 0.606091 SUCCESS  63
010110011    1    2    0    0    0    1    0    0  6.036945 0.643093 SUCCESS  64
010110111    0    1    1    1    1    0    2    3  7.509851 0.482750 SUCCESS  65
010111011    1    1    1    0    0    1    1    2  3.107685 0.927419 SUCCESS  66
010111111    3    0    1    1    3    0    0    1 11.746521 0.162877 SUCCESS  67
011000111    1    2    2    1    3    0    2    2  9.959176 0.267903 SUCCESS  68
011001111    1    1    1    2    1    1    2    1  2.296760 0.970536 SUCCESS  69
011010111    0    1    0    2    1    0    2    1  5.226020 0.733168 SUCCESS  70
011011111    0    0    2    1    1    0    2    0  6.202440 0.624567 SUCCESS  71
011101111    0    0    0    1    0    1    0    2  6.036945 0.643093 SUCCESS  72
011111111    0    0    2    0    2    0    0    0  8.155281 0.418451 SUCCESS  73
100000000    1    1    2    1    1    1    0    0  3.107685 0.927419 SUCCESS  74
100010000    0    0    2    1    1    1    3    1  7.509851 0.482750 SUCCESS  75
100100000    0    1    3    2    2    2    0    0 10.770101 0.215069 SUCCESS  76
100101000    1    1    0    0    1    1    0    2  4.084105 0.849457 SUCCESS  77
100110000    0    0    1    1    1    1    1    0  2.942190 0.937933 SUCCESS  78
100111000    2    1    2    3    0    2    1    1  8.817261 0.357946 SUCCESS  79
101000000    1    1    0    1    2    2    2    1  4.415095 0.817866 SUCCESS  80
101000100    0    3    2    1    1    3    1    1 10.935596 0.205375 SUCCESS  81
101001000    1    1    1    3    1    0    1    1  5.391515 0.715027 SUCCESS  82
101001100    1    0    1    0    1    2    1    3  7.509851 0.482750 SUCCESS  83
101010000    0    0    1    0    2    2    0    0  7.178861 0.517464 SUCCESS  84
101010100    1    1    1    0    1    1    1    1  0.989349 0.998315 SUCCESS  85
101011000    1    0    2    2    0    1    2    3  9.793681 0.279807 SUCCESS  86
101011100    1    2    0    2    0    0    2    0  7.344356 0.499975 SUCCESS  87
101100000    0    0    0    1    0    0    1    1  4.895030 0.768734 SUCCESS  88
101100100    0    0    0    0    3    0    0    1 10.273616 0.246344 SUCCESS  89
101101000    0    2    0    0    0    1    1    2  6.202440 0.624567 SUCCESS  90
101101100    0    1    0    0    3    0    1    0  9.297196 0.317849 SUCCESS  91
101110000    1    1    0    1    0    1    1    0  2.942190 0.937933 SUCCESS  92
101110100    0    1    1    1    2    1    0    1  3.107685 0.927419 SUCCESS  93
101111000    0    2    1    0    0    2    0    2  7.344356 0.499975 SUCCESS  94
101111100    0    1    1    1    0    0    3    0  8.320776 0.402779 SUCCESS  95
110000000    0    1    0    1    0    0    0    0  5.871451 0.661629 SUCCESS  96
110000010    2    1    1    0    0    1    0    1  4.084105 0.849457 SUCCESS  97
110000100    0    2    1    2    0    2    1    0  6.367935 0.606091 SUCCESS  98
110001000    0    1    0    1    1    0    2    2  5.226020 0.733168 SUCCESS  99
110001010    1    1    0    2    0    1    2    2  5.391515 0.715027 SUCCESS 100
110010000    1    0    3    2    1    2    0    0  9.628186 0.292098 SUCCESS 101
110010010    3    0    1    0    1    1    0    0  8.320776 0.402779 SUCCESS 102
110010100    2    1    0    1    3    1    0    2  8.651766 0.372518 SUCCESS 103
110011000    0    0    1    0    2    1    2    2  6.367935 0.606091 SUCCESS 104
110011010    1    1    1    2    1    2    0    1  3.273180 0.916063 SUCCESS 105
110100000    0    2    0    0    0    0    3    0 11.415531 0.179248 SUCCESS 106
110100010    1    1    0    0    1    2    1    2  4.249600 0.833931 SUCCESS 107
110100100    1    3    1    0    1    0    0    1  7.344356 0.499975 SUCCESS 108
110101000    1    1    6    0    2    2    0    0 32.118949 0.000089 FAILURE 109
110101010    1    2    0    0    1    1    1    1  3.107685 0.927419 SUCCESS 110
110101100    1    0    1    2    0    0    2    2  6.367935 0.606091 SUCCESS 111
110110000    1    1    0    0    1    0    1    1  2.942190 0.937933 SUCCESS 112
110110010    0    2    0    0    1    0    0    0  7.013366 0.535191 SUCCESS 113
110110100    1    1    0    0    0    2    1    0  5.060525 0.751088 SUCCESS 114
110111000    3    1    0    1    0    1    1    1  6.367935 0.606091 SUCCESS 115
110111010    2    1    2    1    2    0    1    0  5.391515 0.715027 SUCCESS 116
110111100    0    1    4    2    0    2    0    2 16.148687 0.040301 SUCCESS 117
111000000    0    2    1    0    0    0    0    1  6.036945 0.643093 SUCCESS 118
111000010    2    1    1    1    1    2    2    0  4.415095 0.817866 SUCCESS 119
111000100    0    2    0    1    2    0    1    3  9.628186 0.292098 SUCCESS 120
111000110    0    0    0    4    1    2    1    2 15.006772 0.059014 SUCCESS 121
111001000    2    1    3    2    1    3    2    0 13.219426 0.104520 SUCCESS 122
111001010    3    1    0    1    2    0    1    1  7.509851 0.482750 SUCCESS 123
111001100    1    0    1    3    4    2    0    2 18.432517 0.018208 SUCCESS 124
111010000    1    1    0    0    1    0    1    0  3.918610 0.864391 SUCCESS 125
111010010    0    3    3    1    1    0    0    0 12.722941 0.121745 SUCCESS 126
111010100    4    1    3    0    2    1    0    0 18.267022 0.019311 SUCCESS 127
111010110    0    1    1    3    0    1    2    3 11.912016 0.155173 SUCCESS 128
111011000    2    1    1    0    0    0    2    2  6.367935 0.606091 SUCCESS 129
111011010    0    1    1    0    0    2    2    0  6.202440 0.624567 SUCCESS 130
111011100    3    2    0    1    1    3    1    1 10.935596 0.205375 SUCCESS 131
111100000    1    2    1    0    0    1    0    1  4.084105 0.849457 SUCCESS 132
111100010    0    0    0    1    2    0    1    2  6.202440 0.624567 SUCCESS 133
111100100    2    1    3    2    1    0    2    0  9.793681 0.279807 SUCCESS 134
111100110    0    1    1    1    3    1    1    1  5.391515 0.715027 SUCCESS 135
111101000    2    1    0    1    2    1    2    0  5.391515 0.715027 SUCCESS 136
111101010    0    2    0    0    2    0    0    2  8.320776 0.402779 SUCCESS 137
111101100    1    2    1    0    0    1    1    0  4.084105 0.849457 SUCCESS 138
111101110    3    2    1    1    2    0    1    0  8.651766 0.372518 SUCCESS 139
111110000    0    1    2    0    2    0    0    0  7.178861 0.517464 SUCCESS 140
111110010    2    1    0    0    0    0    1    0  6.036945 0.643093 SUCCESS 141
111110100    2    0    2    0    1    1    0    0  6.202440 0.624567 SUCCESS 142
111110110    1    1    0    0    0    0    1    0  4.895030 0.768734 SUCCESS 143
111111000    0    0    0    0    3    0    0    2 11.415531 0.179248 SUCCESS 144
111111010    1    0    2    1    2    0    0    0  6.202440 0.624567 SUCCESS 145
111111100    0    0    1    1    3    0    0    0  9.297196 0.317849 SUCCESS 146
111111110    0    0    2    0    2    0    0    0  8.155281 0.418451 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.960938	M = 500	N = 8	m = 9	n = 4000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    2    1    1    0    0    0    3  8.486271 0.387466 SUCCESS   0
000000011    3    2    1    5    0    2    0    2 27.071354 0.000687 FAILURE   1
000000101    1    0    0    0    1    1    2    0  5.060525 0.751088 SUCCESS   2
000000111    2    2    1    4    2    1    0    2 15.337762 0.052901 SUCCESS   3
000001001    0    2    0    0    0    0    0    1  7.013366 0.535191 SUCCESS   4
000001011    1    0    0    0    1    0    1    1  3.918610 0.864391 SUCCESS   5
000001101    2    1    3    1    1    1    1    2  6.698925 0.569437 SUCCESS   6
000001111    1    2    0    1    2    0    0    1  5.226020 0.733168 SUCCESS   7
000010001    1    0    1    3    0    0    1    0  8.320776 0.402779 SUCCESS   8
000010011    0    0    2    0    0    0    0    1  7.013366 0.535191 SUCCESS   9
000010101    0    2    1    1    2    0    1    2  5.391515 0.715027 SUCCESS  10
000010111    1    2    0    0    1    1    0    1  4.084105 0.849457 SUCCESS  11
000011001    1    0    1    1    4    1    0    1 11.746521 0.162877 SUCCESS  12
000011011    0    1    4    1    2    0    1    0 13.864857 0.085357 SUCCESS  13
000011101    4    0    1    4    1    3    1    0 25.929438 0.001080 FAILURE  14
000011111    1    0    2    0    2    1    0    1  5.226020 0.733168 SUCCESS  15
000100011    1    0    1    3    1    0    0    0  8.320776 0.402779 SUCCESS  16
000100101    0    2    0    0    0    0    0    2  8.155281 0.418451 SUCCESS  17
000100111    0    1    2    0    0    3    1    1  8.486271 0.387466 SUCCESS  18
000101001    0    1    1    2    2    3    1    1  7.675345 0.465808 SUCCESS  19
000101011    0    1    1    2    1    1    2    0  4.249600 0.833931 SUCCESS  20
000101101    1    0    0    0    0    0    1    0  5.871451 0.661629 SUCCESS  21
000101111    0    0    1    1    1    0    1    0  3.918610 0.864391 SUCCESS  22
000110011    1    2    1    0    2    2    0    0  6.367935 0.606091 SUCCESS  23
000110101    2    1    2    1    0    2    0    3  9.793681 0.279807 SUCCESS  24
000110111    1    1    1    0    1    0    3    1  6.367935 0.606091 SUCCESS  25
000111001    1    1    0    1    1    3    1    0  6.367935 0.606091 SUCCESS  26
000111011    3    0    2    2    1    2    1    0  9.793681 0.279807 SUCCESS  27
000111101    1    2    1    0    2    0    0    0  6.202440 0.624567 SUCCESS  28
000111111    1    2    1    1    1    1    1    0  2.131265 0.976721 SUCCESS  29
001000011    0    0    2    1    3    3    2    1 13.053931 0.110007 SUCCESS  30
001000101    1    0    1    2    1    0    2    0  5.226020 0.733168 SUCCESS  31
001000111    2    0    1    1    1    0    0    0  5.060525 0.751088 SUCCESS  32
001001011    0    2    1    0    0    0    1    0  6.036945 0.643093 SUCCESS  33
001001101    0    0    1    1    0    1    0    0  4.895030 0.768734 SUCCESS  34
001001111    0    2    2    0    0    2    1    1  6.367935 0.606091 SUCCESS  35
001010011    1    1    1    1    3    2    1    1  5.557010 0.696716 SUCCESS  36
001010101    0    1    0    1    0    1    1    1  2.942190 0.937933 SUCCESS  37
001010111    3    1    0    2    0    1    2    0  9.628186 0.292098 SUCCESS  38
001011011    1    1    0    1    0    0    0    1  3.918610 0.864391 SUCCESS  39
001011101    2    3    0    1    0    0    1    2  9.628186 0.292098 SUCCESS  40
001011111    1    0    0    0    0    0    1    0  5.871451 0.661629 SUCCESS  41
001100101    0    2    1    3    2    0    0    0 10.604606 0.225124 SUCCESS  42
001100111    2    3    1    0    2    3    2    3 17.621592 0.024249 SUCCESS  43
001101011    0    1    1    1    0    3    1    1  6.367935 0.606091 SUCCESS  44
001101101    0    1    2    0    3    0    0    0 10.439111 0.235548 SUCCESS  45
001101111    2    2    1    1    2    0    2    1  5.557010 0.696716 SUCCESS  46
001110101    2    1    2    3    1    1    1    2  7.840840 0.449170 SUCCESS  47
001110111    2    0    2    1    2    2    2    0  7.675345 0.465808 SUCCESS  48
001111011    1    1    1    0    1    2    1    0  3.107685 0.927419 SUCCESS  49
001111101    3    0    2    2    1    1    0    2  9.793681 0.279807 SUCCESS  50
001111111    1    0    1    1    0    0    1    0  3.918610 0.864391 SUCCESS  51
010000011    2    3    2    1    3    2    1    1 12.243006 0.140686 SUCCESS  52
010000111    3    1    2    1    2    3    2    0 13.219426 0.104520 SUCCESS  53
010001011    1    0    2    1    2    0    1    1  4.249600 0.833931 SUCCESS  54
010001111    1    0    2    1    2    1    0    1  4.249600 0.833931 SUCCESS  55
010010011    0    1    0    0    2    1    2    2  6.367935 0.606091 SUCCESS  56
010010111    1    1    0    2    0    3    1    1  7.509851 0.482750 SUCCESS  57
010011011    1    0    2    1    0    0    2    0  6.202440 0.624567 SUCCESS  58
010011111    2    2    2    1    0    0    0    1  6.367935 0.606091 SUCCESS  59
010100011    1    1    1    0    1    1    1    2  2.131265 0.976721 SUCCESS  60
010100111    1    2    0    0    3    0    1    2  9.628186 0.292098 SUCCESS  61
010101011    0    0    1    0    0    1    1    1  3.918610 0.864391 SUCCESS  62
010101111    2    0    0    1    0    0    3    0 10.439111 0.235548 SUCCESS  63
010110011    0    0    2    1    2    1    2    3  9.793681 0.279807 SUCCESS  64
010110111    0    0    0    1    0    0    0    1  5.871451 0.661629 SUCCESS  65
010111011    0    0    0    1    0    0    0    1  5.871451 0.661629 SUCCESS  66
010111111    1    1    1    0    0    0    1    0  3.918610 0.864391 SUCCESS  67
011000111    1    1    1    1    1    0    0    1  1.965770 0.982043 SUCCESS  68
011001111    2    3    1    1    1    1    0    1  6.533430 0.587702 SUCCESS  69
011010111    1    0    2    0    0    0    0    0  7.013366 0.535191 SUCCESS  70
011011111    0    1    1    2    2    0    1    0  5.226020 0.733168 SUCCESS  71
011101111    2    0    1    0    1    2    2    0  6.367935 0.606091 SUCCESS  72
011111111    1    0    1    0    1    1    0    0  3.918610 0.864391 SUCCESS  73
100000000    1    2    1    1    0    0    0    3  8.486271 0.387466 SUCCESS  74
100010000    0    2    1    1    1    1    0    1  3.107685 0.927419 SUCCESS  75
100100000    0    1    1    2    2    2    1    1  4.415095 0.817866 SUCCESS  76
100101000    0    2    1    2    1    1    0    2  5.391515 0.715027 SUCCESS  77
100110000    0    1    0    0    2    1    2    0  6.202440 0.624567 SUCCESS  78
